model,posterior
xgboost,0.8660912388372393
nn_full,0.8462217493723652
nn_lv1,0.8435349802254568
nn_lv2,0.839655984412662
nn_lv3,0.8047726126070341
nn_lv4,0.7471251659170324
xgboost,0.8797599128573999
nn_full,0.8646265926111906
nn_lv1,0.8587215766372083
nn_lv2,0.8571480866267039
nn_lv3,0.827571943215502
nn_lv4,0.7740454463419087
xgboost,0.8824502655241253
nn_full,0.8637270629335745
nn_lv1,0.8610077288561465
nn_lv2,0.8533596218361357
nn_lv3,0.8285068446929489
nn_lv4,0.7755851063216918
xgboost,0.8805458736805157
nn_full,0.8566409379726401
nn_lv1,0.8595627569547838
nn_lv2,0.8447584366748164
nn_lv3,0.8248496573921446
nn_lv4,0.7617084238694559
xgboost,0.8839708380175855
nn_full,0.8652425627383454
nn_lv1,0.86020617180907
nn_lv2,0.8584897284780353
nn_lv3,0.8237746503907927
nn_lv4,0.7716678543421832
xgboost,0.8759718285778393
nn_full,0.8555323540894739
nn_lv1,0.8588041294225107
nn_lv2,0.8418378434396714
nn_lv3,0.8254042661187803
nn_lv4,0.7630400945021385
xgboost,0.8902188347916692
nn_full,0.8713760966543962
nn_lv1,0.8704198734813294
nn_lv2,0.860586420022728
nn_lv3,0.8407962251273451
nn_lv4,0.789254140036365
xgboost,0.8842807026040531
nn_full,0.8564986710012682
nn_lv1,0.8614313460643036
nn_lv2,0.8508902246109904
nn_lv3,0.8162856719806945
nn_lv4,0.7594051628872494
xgboost,0.8878411307906422
nn_full,0.868876249473495
nn_lv1,0.8723191873970828
nn_lv2,0.8647900236530034
nn_lv3,0.8377669746545494
nn_lv4,0.7879675149601612
xgboost,0.8962713465586178
nn_full,0.8785330050270992
nn_lv1,0.8776751932196292
nn_lv2,0.869567813545409
nn_lv3,0.8484730782617376
nn_lv4,0.7915110810189093
xgboost,0.8944845687444283
nn_full,0.878674786024599
nn_lv1,0.8749060498455165
nn_lv2,0.8697829932426082
nn_lv3,0.8498921983224013
nn_lv4,0.7895509384840291
xgboost,0.8769733817346971
nn_full,0.8559537700957082
nn_lv1,0.8553819032091642
nn_lv2,0.8504273955810563
nn_lv3,0.8224249305021036
nn_lv4,0.7671703563886483
xgboost,0.8753918564332639
nn_full,0.8510561093047986
nn_lv1,0.852191881010106
nn_lv2,0.8457663766197819
nn_lv3,0.8254785301108949
nn_lv4,0.7601044791427102
xgboost,0.8827647695777807
nn_full,0.8647163442077815
nn_lv1,0.8643288568626883
nn_lv2,0.8503953263183252
nn_lv3,0.8320743689483819
nn_lv4,0.7783660112837714
xgboost,0.8844014764776997
nn_full,0.8614521222812757
nn_lv1,0.8590738738201256
nn_lv2,0.8534462562665546
nn_lv3,0.8301769152607498
nn_lv4,0.773037299730844
xgboost,0.8908315957907943
nn_full,0.8715384395669606
nn_lv1,0.8708504993634075
nn_lv2,0.8649876980193643
nn_lv3,0.8464156382261523
nn_lv4,0.7885183526525588
xgboost,0.8900144554069547
nn_full,0.8689323865497326
nn_lv1,0.8737803232601427
nn_lv2,0.8633633987418536
nn_lv3,0.8355858079531362
nn_lv4,0.7828795851414497
xgboost,0.8784843271482153
nn_full,0.8606046203344206
nn_lv1,0.8519188096561188
nn_lv2,0.8383634526839099
nn_lv3,0.8211122627663207
nn_lv4,0.7589048052611823
xgboost,0.8775659303252589
nn_full,0.8657627773138321
nn_lv1,0.8632795393990075
nn_lv2,0.8591514188353573
nn_lv3,0.8265095196571762
nn_lv4,0.7716831421676204
xgboost,0.8744853374030949
nn_full,0.860568961078207
nn_lv1,0.8552312316688413
nn_lv2,0.839407685395818
nn_lv3,0.8159502410980928
nn_lv4,0.749306685852051
xgboost,0.8658169040878869
nn_full,0.8459388329530819
nn_lv1,0.8347925308329338
nn_lv2,0.8340119762365126
nn_lv3,0.7972285378916337
nn_lv4,0.738538380076008
xgboost,0.8494091631320034
nn_full,0.8342906360420156
nn_lv1,0.8188246814719818
nn_lv2,0.8174627215016423
nn_lv3,0.7890235515922844
nn_lv4,0.7170965095957398
xgboost,0.8488199967958981
nn_full,0.8244288138248355
nn_lv1,0.8235451796803039
nn_lv2,0.8130797516010341
nn_lv3,0.7775778657223111
nn_lv4,0.7171917948908535
xgboost,0.8598181655138136
nn_full,0.8414991127594657
nn_lv1,0.8452663988171258
nn_lv2,0.8347692444253382
nn_lv3,0.8083737471475794
nn_lv4,0.740776726975764
xgboost,0.8894649677615529
nn_full,0.866437966799823
nn_lv1,0.8633982398478272
nn_lv2,0.855812326976951
nn_lv3,0.8263385380533292
nn_lv4,0.7800985960134051
xgboost,0.8726262018589973
nn_full,0.8615596767070626
nn_lv1,0.8568125183935577
nn_lv2,0.8464499963705775
nn_lv3,0.8181570570475857
nn_lv4,0.768884195571412
xgboost,0.8821157769918544
nn_full,0.8703608760433306
nn_lv1,0.8716164691000302
nn_lv2,0.8599891830763796
nn_lv3,0.8268147567820466
nn_lv4,0.7685117463778056
xgboost,0.8730476247171567
nn_full,0.8515812214702371
nn_lv1,0.845035945769409
nn_lv2,0.8437690208956644
nn_lv3,0.8180808680716405
nn_lv4,0.7502947430354336
xgboost,0.884723999661917
nn_full,0.8649839468857541
nn_lv1,0.8601574571558773
nn_lv2,0.8497226327697592
nn_lv3,0.8141116348501931
nn_lv4,0.7694451294115842
xgboost,0.8792703745905368
nn_full,0.8644576943855592
nn_lv1,0.8645689727197753
nn_lv2,0.8582787434927777
nn_lv3,0.8428347430833693
nn_lv4,0.774852131289764
xgboost,0.9001022091321838
nn_full,0.8788149579142499
nn_lv1,0.8812894942797308
nn_lv2,0.870466278620746
nn_lv3,0.8420573395191014
nn_lv4,0.8027281377669941
xgboost,0.8717539581638827
nn_full,0.8479352319497816
nn_lv1,0.8495242016242157
nn_lv2,0.8374344649439144
nn_lv3,0.8015368069593306
nn_lv4,0.7558549071608598
xgboost,0.8683085550203248
nn_full,0.847022975214714
nn_lv1,0.8404055132456886
nn_lv2,0.8362729741524413
nn_lv3,0.8168715878572935
nn_lv4,0.749294363739487
xgboost,0.8774296722774181
nn_full,0.8556605227446731
nn_lv1,0.85294886043831
nn_lv2,0.8504555991219652
nn_lv3,0.8240882736920148
nn_lv4,0.7590618651492929
xgboost,0.890506258464812
nn_full,0.8763766213222289
nn_lv1,0.8720096805197116
nn_lv2,0.8625781053815328
nn_lv3,0.8413420545064723
nn_lv4,0.7905864922703433
xgboost,0.8879258264348344
nn_full,0.8713710845592311
nn_lv1,0.8625058877212645
nn_lv2,0.8595483321652903
nn_lv3,0.8217958328497783
nn_lv4,0.7798212821154183
xgboost,0.8863158954447198
nn_full,0.872160450286901
nn_lv1,0.8616813584127576
nn_lv2,0.8639913451019224
nn_lv3,0.8296737741723977
nn_lv4,0.7766324457095558
xgboost,0.8960917547444857
nn_full,0.8831661226920687
nn_lv1,0.8827875016922259
nn_lv2,0.8647145880483897
nn_lv3,0.8523451394291841
nn_lv4,0.7980056372455537
xgboost,0.899988074965797
nn_full,0.8858032151173112
nn_lv1,0.8769536624171371
nn_lv2,0.8810197223019812
nn_lv3,0.8488912175037104
nn_lv4,0.7995587291487338
xgboost,0.889411605645389
nn_full,0.8729752638784372
nn_lv1,0.8764653499864944
nn_lv2,0.8582858351696879
nn_lv3,0.8454903603197638
nn_lv4,0.7860885309101493
xgboost,0.8863865155481774
nn_full,0.8698988424491483
nn_lv1,0.8629690003747297
nn_lv2,0.860418622149968
nn_lv3,0.835326463762345
nn_lv4,0.7723816669298348
xgboost,0.8715596294124035
nn_full,0.8562006352061016
nn_lv1,0.8582201176212942
nn_lv2,0.8486876777876817
nn_lv3,0.818284963643264
nn_lv4,0.7600973844907571
xgboost,0.8848663590233575
nn_full,0.8632092842533096
nn_lv1,0.8584464288494167
nn_lv2,0.850456973138751
nn_lv3,0.8271893562968827
nn_lv4,0.769022579748652
xgboost,0.8799990306998717
nn_full,0.8621459190029185
nn_lv1,0.8643075267899117
nn_lv2,0.8529176982678904
nn_lv3,0.8263205889563124
nn_lv4,0.7548466804386076
xgboost,0.8825507238043878
nn_full,0.864386378427127
nn_lv1,0.866157163518702
nn_lv2,0.8531102036321175
nn_lv3,0.8257532400175129
nn_lv4,0.7633648892269762
xgboost,0.8986392872869104
nn_full,0.8825070117569511
nn_lv1,0.8826954822524129
nn_lv2,0.8772931751595647
nn_lv3,0.8511001352772121
nn_lv4,0.7979328319874072
xgboost,0.8962407395852234
nn_full,0.8769332956031415
nn_lv1,0.8779264320433673
nn_lv2,0.8699237010231573
nn_lv3,0.8483317235679206
nn_lv4,0.7955228432888817
xgboost,0.8807198143017517
nn_full,0.8675269049067791
nn_lv1,0.8624624043791943
nn_lv2,0.8567030628680404
nn_lv3,0.8302261776958406
nn_lv4,0.7702573208059357
xgboost,0.8695704923997093
nn_full,0.8439320093178098
nn_lv1,0.8477731953254515
nn_lv2,0.8409994636193133
nn_lv3,0.8133197562181496
nn_lv4,0.7541079295507452
xgboost,0.865797432641653
nn_full,0.8414877542526722
nn_lv1,0.8441253253073556
nn_lv2,0.8398124119568867
nn_lv3,0.8069303714318549
nn_lv4,0.7542932278406628
xgboost,0.8772395217070347
nn_full,0.8628247242626219
nn_lv1,0.8637610826417543
nn_lv2,0.8529659769588593
nn_lv3,0.830144440326127
nn_lv4,0.7654915068035487
xgboost,0.8846415307646799
nn_full,0.8725314180384223
nn_lv1,0.8670542556908899
nn_lv2,0.8604790878091785
nn_lv3,0.8374965108142053
nn_lv4,0.7822323373344168
xgboost,0.8860433915701863
nn_full,0.8668640890456103
nn_lv1,0.863691042515754
nn_lv2,0.8512994066695877
nn_lv3,0.8225600670208769
nn_lv4,0.7671259148176662
xgboost,0.8737389684690905
nn_full,0.8660404939951657
nn_lv1,0.8568885838540007
nn_lv2,0.8519397373410892
nn_lv3,0.8309169833598076
nn_lv4,0.7703031025727914
xgboost,0.8898413629854508
nn_full,0.8711017613459442
nn_lv1,0.8717036584817122
nn_lv2,0.8539245201525432
nn_lv3,0.8337430958043999
nn_lv4,0.777637939021
xgboost,0.8729530577003266
nn_full,0.8616198097063295
nn_lv1,0.8622973032197229
nn_lv2,0.8475480587464059
nn_lv3,0.8180410587355892
nn_lv4,0.7813411433130897
xgboost,0.8806413806384106
nn_full,0.8705601345389057
nn_lv1,0.8686866559556278
nn_lv2,0.8561099112694475
nn_lv3,0.8280609659903844
nn_lv4,0.7916765457073468
xgboost,0.8986166080582547
nn_full,0.8761915486188331
nn_lv1,0.8736992440821586
nn_lv2,0.8690645279793917
nn_lv3,0.8498772463443055
nn_lv4,0.7800078015993346
xgboost,0.8847381234594729
nn_full,0.86567885103143
nn_lv1,0.8647521526887887
nn_lv2,0.8621500696060925
nn_lv3,0.8361651409447454
nn_lv4,0.7810312662357812
xgboost,0.8829614746871598
nn_full,0.867421409251817
nn_lv1,0.8601511817581352
nn_lv2,0.8654973858865785
nn_lv3,0.8377418791333987
nn_lv4,0.7804598943600276
xgboost,0.8896906958303522
nn_full,0.8667182614609725
nn_lv1,0.8689934796525173
nn_lv2,0.8607477443211877
nn_lv3,0.8342530739545277
nn_lv4,0.7800357211673147
xgboost,0.8764574236425166
nn_full,0.8542193165184341
nn_lv1,0.8535745812369361
nn_lv2,0.8445697775160648
nn_lv3,0.8261377524684647
nn_lv4,0.7653329465127894
xgboost,0.8871746995429716
nn_full,0.8659652095446839
nn_lv1,0.8722667219627429
nn_lv2,0.8598599375041283
nn_lv3,0.8316778288170739
nn_lv4,0.7814266092923063
xgboost,0.8926655473485274
nn_full,0.8747588672885906
nn_lv1,0.8708486182441888
nn_lv2,0.8671728719950875
nn_lv3,0.8479907505903098
nn_lv4,0.7897826454083742
xgboost,0.879447846736077
nn_full,0.8640359565114504
nn_lv1,0.8645559931829621
nn_lv2,0.8513326861837168
nn_lv3,0.8249630244042193
nn_lv4,0.7670835499474942
xgboost,0.9002014540095885
nn_full,0.8861162888854582
nn_lv1,0.8778383529965322
nn_lv2,0.8749992572347276
nn_lv3,0.8596982867976024
nn_lv4,0.8032363830618444
xgboost,0.877461410165515
nn_full,0.852086942071974
nn_lv1,0.8533315288764721
nn_lv2,0.8474082633988531
nn_lv3,0.8273840450748454
nn_lv4,0.7584227986105418
xgboost,0.8849612853129623
nn_full,0.8626133878132934
nn_lv1,0.8626949873681099
nn_lv2,0.8488317942906873
nn_lv3,0.8296562525319515
nn_lv4,0.7776690575553886
xgboost,0.8980939214958813
nn_full,0.8747562641125746
nn_lv1,0.8685723294408692
nn_lv2,0.8689649065504946
nn_lv3,0.831994103675393
nn_lv4,0.7840883882355524
xgboost,0.875796880848823
nn_full,0.8749893613761168
nn_lv1,0.8656219739132986
nn_lv2,0.8528455758498806
nn_lv3,0.8359465014739197
nn_lv4,0.778722260733649
xgboost,0.8873105441529822
nn_full,0.8664525605601858
nn_lv1,0.858689266622048
nn_lv2,0.8457703338539447
nn_lv3,0.8101180557572597
nn_lv4,0.7547592734478602
xgboost,0.884522010807722
nn_full,0.8670805807190416
nn_lv1,0.8591889519297862
nn_lv2,0.8465697428931621
nn_lv3,0.8136345686703802
nn_lv4,0.7518540329866631
xgboost,0.8859217970835509
nn_full,0.8656732380159822
nn_lv1,0.8562280594443648
nn_lv2,0.8444777662097935
nn_lv3,0.8167208642428425
nn_lv4,0.7531187995539098
xgboost,0.8983683914308531
nn_full,0.8673994718916072
nn_lv1,0.8711022061788413
nn_lv2,0.8629470257047277
nn_lv3,0.837457578286028
nn_lv4,0.7779519552923634
xgboost,0.8841400058669148
nn_full,0.8672825806244279
nn_lv1,0.8532050103382312
nn_lv2,0.8457851724048917
nn_lv3,0.8180657389346769
nn_lv4,0.7510353214154866
xgboost,0.8823959156298875
nn_full,0.8648099217649082
nn_lv1,0.8496712409067264
nn_lv2,0.8459196082418863
nn_lv3,0.8150342566799867
nn_lv4,0.7537615881492338
xgboost,0.8729663389805875
nn_full,0.8628632899907303
nn_lv1,0.8627023840033533
nn_lv2,0.850503935486108
nn_lv3,0.8272525119491263
nn_lv4,0.7661181128122461
xgboost,0.8944740387058762
nn_full,0.8744374414580439
nn_lv1,0.8700430827648316
nn_lv2,0.8645224030814661
nn_lv3,0.8379297109065416
nn_lv4,0.789167854358503
xgboost,0.8783390290507528
nn_full,0.8583981157140372
nn_lv1,0.863384202125537
nn_lv2,0.8465994619646747
nn_lv3,0.8212859692095915
nn_lv4,0.7641264888942868
xgboost,0.8788908827692969
nn_full,0.8644361328671657
nn_lv1,0.8531117684636161
nn_lv2,0.8522641449455988
nn_lv3,0.8273624501660587
nn_lv4,0.768408308475638
xgboost,0.8722343528701574
nn_full,0.8570065862761489
nn_lv1,0.8510396589688237
nn_lv2,0.843479934011975
nn_lv3,0.8172099620108969
nn_lv4,0.7568795742603261
xgboost,0.869039114442762
nn_full,0.8569468396207002
nn_lv1,0.8445267068654508
nn_lv2,0.8394339500117095
nn_lv3,0.8258393576488257
nn_lv4,0.7659946033610323
xgboost,0.8977352354269815
nn_full,0.8833854529800669
nn_lv1,0.8788345362962472
nn_lv2,0.8732276325599136
nn_lv3,0.8463060139432966
nn_lv4,0.7989736481716901
xgboost,0.8862894891529909
nn_full,0.8639099999114351
nn_lv1,0.8658156082462067
nn_lv2,0.8550077052197991
nn_lv3,0.833408212639136
nn_lv4,0.7799942028247631
xgboost,0.8745986918475288
nn_full,0.8560607013053185
nn_lv1,0.8586347739148089
nn_lv2,0.8485896640033898
nn_lv3,0.8199739254861299
nn_lv4,0.7624162100543959
xgboost,0.8957461331412822
nn_full,0.8851752106639051
nn_lv1,0.8816467880631065
nn_lv2,0.8730010374774042
nn_lv3,0.8481952782269093
nn_lv4,0.7982633076101107
xgboost,0.8718766925208535
nn_full,0.8489675105089115
nn_lv1,0.8553544808808832
nn_lv2,0.8439026291329376
nn_lv3,0.8140715240533478
nn_lv4,0.7578046450110509
xgboost,0.8945846906454853
nn_full,0.8781147828043081
nn_lv1,0.8741721625781271
nn_lv2,0.8674766351090103
nn_lv3,0.8414224889431388
nn_lv4,0.7794708853472563
xgboost,0.8748650596912935
nn_full,0.8611573308270867
nn_lv1,0.8571081693676562
nn_lv2,0.8493926092310797
nn_lv3,0.8249355580273554
nn_lv4,0.7768590956640212
xgboost,0.879716444610514
nn_full,0.8530934897560287
nn_lv1,0.856026642322679
nn_lv2,0.8486831980907321
nn_lv3,0.8190743250281873
nn_lv4,0.7542596260807528
xgboost,0.8773344727046872
nn_full,0.863665317379085
nn_lv1,0.8612422944163869
nn_lv2,0.8484099037722251
nn_lv3,0.8178368635354683
nn_lv4,0.7701196080604467
xgboost,0.8812543182689423
nn_full,0.8638549047760657
nn_lv1,0.861846143359985
nn_lv2,0.8548170719437992
nn_lv3,0.82150941535695
nn_lv4,0.7683978816806355
xgboost,0.8772124421947372
nn_full,0.8663854412445491
nn_lv1,0.8588959234868508
nn_lv2,0.8517174604147322
nn_lv3,0.8336366448986162
nn_lv4,0.7636106655195947
xgboost,0.8883958255915271
nn_full,0.8713454726830353
nn_lv1,0.8673414581843985
nn_lv2,0.8577205682467888
nn_lv3,0.8251933189567829
nn_lv4,0.7828389282216537
xgboost,0.8821433715210601
nn_full,0.8609551919930294
nn_lv1,0.8583322789051242
nn_lv2,0.8501009463539749
nn_lv3,0.8251499761834163
nn_lv4,0.7637173377132854
xgboost,0.8806414631954935
nn_full,0.8683647768501759
nn_lv1,0.8670489636343794
nn_lv2,0.850418026693494
nn_lv3,0.8346115390981433
nn_lv4,0.7691594344175964
xgboost,0.8774720078661996
nn_full,0.8577811624175934
nn_lv1,0.8595119979607616
nn_lv2,0.8472064614995208
nn_lv3,0.8227877806336941
nn_lv4,0.7667092237013339
xgboost,0.8769363621939135
nn_full,0.8588637147713594
nn_lv1,0.859946175354194
nn_lv2,0.8478969181325012
nn_lv3,0.8255027429156985
nn_lv4,0.7703510723780962
xgboost,0.8929211183551421
nn_full,0.8780786099251169
nn_lv1,0.8703988870923931
nn_lv2,0.8637495384563026
nn_lv3,0.8393990126991044
nn_lv4,0.7830500483479202
xgboost,0.8758716502436623
nn_full,0.8618975752713356
nn_lv1,0.8605546044194804
nn_lv2,0.8517781868394841
nn_lv3,0.8257758940911539
nn_lv4,0.7655899002477201
xgboost,0.8896987483033573
nn_full,0.8729571847322716
nn_lv1,0.8732156598571488
nn_lv2,0.8663329470724689
nn_lv3,0.8447962768941758
nn_lv4,0.7887754654328589
xgboost,0.8966632853163803
nn_full,0.8737803011796373
nn_lv1,0.8752487502347225
nn_lv2,0.8643598230732238
nn_lv3,0.8483347727971826
nn_lv4,0.7987992715718504
xgboost,0.8932842983415755
nn_full,0.8752207630413978
nn_lv1,0.8753012792449838
nn_lv2,0.8693002273765017
nn_lv3,0.8442531867743032
nn_lv4,0.7867833419956091
xgboost,0.8893525947903689
nn_full,0.8761518266022054
nn_lv1,0.8728066302897179
nn_lv2,0.8610846782318821
nn_lv3,0.8442913715440377
nn_lv4,0.7899720983987428
xgboost,0.8856773073803043
nn_full,0.8695197122565227
nn_lv1,0.8627678028252782
nn_lv2,0.8563547832767585
nn_lv3,0.8260877336122336
nn_lv4,0.7697123117714691
xgboost,0.8879381430926185
nn_full,0.8696062297505995
nn_lv1,0.8673270458522441
nn_lv2,0.8563785429259941
nn_lv3,0.8390618806677249
nn_lv4,0.7885613927739891
xgboost,0.8942973634797288
nn_full,0.871988143151728
nn_lv1,0.8699236645235138
nn_lv2,0.8607355900402588
nn_lv3,0.8511228190772967
nn_lv4,0.7844836124840037
xgboost,0.8668964643429171
nn_full,0.856323431774285
nn_lv1,0.8516018758307772
nn_lv2,0.8432149386122008
nn_lv3,0.800015152290441
nn_lv4,0.7547728633074421
xgboost,0.8788676567745034
nn_full,0.8560295440515844
nn_lv1,0.8515279623594617
nn_lv2,0.8423715939327349
nn_lv3,0.8312106976354566
nn_lv4,0.7584463283696741
xgboost,0.8952495947382418
nn_full,0.8796740547881194
nn_lv1,0.8689949040068687
nn_lv2,0.8627906592997437
nn_lv3,0.8507097530968911
nn_lv4,0.7848372281765236
xgboost,0.8932014614450754
nn_full,0.878633197134214
nn_lv1,0.8676467528289534
nn_lv2,0.8609502274911859
nn_lv3,0.8504343166628974
nn_lv4,0.7837179974961874
xgboost,0.882608478587997
nn_full,0.8582765430081508
nn_lv1,0.8563394253497446
nn_lv2,0.8504234421805004
nn_lv3,0.8364926841330532
nn_lv4,0.7652424604327931
xgboost,0.8881910099284719
nn_full,0.8753337716174397
nn_lv1,0.8734239095720766
nn_lv2,0.8641028158708073
nn_lv3,0.8278742336179761
nn_lv4,0.7781698576907948
xgboost,0.8812503742151229
nn_full,0.8755545314409613
nn_lv1,0.8614142601298693
nn_lv2,0.8547199641598989
nn_lv3,0.8411036614762726
nn_lv4,0.7867504273891828
xgboost,0.8793400618437837
nn_full,0.870446259942704
nn_lv1,0.8551510019315192
nn_lv2,0.8500290833059361
nn_lv3,0.8363082270042809
nn_lv4,0.7757526335508214
xgboost,0.877417235788658
nn_full,0.854395087110033
nn_lv1,0.8622145301804183
nn_lv2,0.8468179665928355
nn_lv3,0.8072119219291172
nn_lv4,0.7578697978060117
xgboost,0.8769917875330112
nn_full,0.8508169431532
nn_lv1,0.8457108190810468
nn_lv2,0.8444213768614229
nn_lv3,0.828204820069391
nn_lv4,0.7613650155176448
xgboost,0.8779017219304623
nn_full,0.8609114893675384
nn_lv1,0.8674515121251681
nn_lv2,0.85064771047588
nn_lv3,0.8166121458160557
nn_lv4,0.767746603757912
xgboost,0.8898117564900889
nn_full,0.8695673514376829
nn_lv1,0.8607974291558116
nn_lv2,0.8612628840707105
nn_lv3,0.8459383049942623
nn_lv4,0.7826444875433223
xgboost,0.8824244961911668
nn_full,0.8622531523326613
nn_lv1,0.858430459394996
nn_lv2,0.86141677826477
nn_lv3,0.8337008270999369
nn_lv4,0.7732633389286531
xgboost,0.8810808049074185
nn_full,0.8583087100924605
nn_lv1,0.861276383444625
nn_lv2,0.853399650818148
nn_lv3,0.8226447796998413
nn_lv4,0.7739205971565974
xgboost,0.8846869861972811
nn_full,0.8699285514148855
nn_lv1,0.8657361770742035
nn_lv2,0.8576519075215678
nn_lv3,0.8270051562117107
nn_lv4,0.7795186243634954
xgboost,0.876425670734643
nn_full,0.8568245627147677
nn_lv1,0.8588007471994047
nn_lv2,0.8455371678801238
nn_lv3,0.8203517257078583
nn_lv4,0.7703787812895712
xgboost,0.8725948085024744
nn_full,0.8554030949309291
nn_lv1,0.8568006818923898
nn_lv2,0.8477645712632138
nn_lv3,0.8236451145437317
nn_lv4,0.7736323505644898
xgboost,0.8791042939819927
nn_full,0.8596436362742783
nn_lv1,0.8558337646012321
nn_lv2,0.8329266610052433
nn_lv3,0.82136093382959
nn_lv4,0.7480293506803334
xgboost,0.8592762539433682
nn_full,0.8441429983781474
nn_lv1,0.8388059591343299
nn_lv2,0.84302915801703
nn_lv3,0.8011459968801796
nn_lv4,0.752617728379287
xgboost,0.8803457422560885
nn_full,0.86961664764481
nn_lv1,0.8621202174357084
nn_lv2,0.8648058318262953
nn_lv3,0.8309297031760658
nn_lv4,0.7835162839079567
xgboost,0.8844812191200816
nn_full,0.8720099701407209
nn_lv1,0.8722737071311283
nn_lv2,0.8556088541647018
nn_lv3,0.8283629334189434
nn_lv4,0.7748854799904382
xgboost,0.8857580416271267
nn_full,0.8709120883632088
nn_lv1,0.8654816175253476
nn_lv2,0.8551634947640632
nn_lv3,0.8419292497042437
nn_lv4,0.7812846831444522
xgboost,0.8816604073438675
nn_full,0.8630601146050874
nn_lv1,0.8669526311855412
nn_lv2,0.8534999720115154
nn_lv3,0.8290961054967222
nn_lv4,0.7614502500169665
xgboost,0.8784087639796492
nn_full,0.862000896476155
nn_lv1,0.8515758416014491
nn_lv2,0.8482509027121474
nn_lv3,0.8230784255171352
nn_lv4,0.7744739094076809
xgboost,0.8799725538265318
nn_full,0.8655999126279992
nn_lv1,0.8677572021222083
nn_lv2,0.8579317691635189
nn_lv3,0.8341588407596394
nn_lv4,0.7663188160198726
xgboost,0.880394746104882
nn_full,0.8636368897418284
nn_lv1,0.8682522871811713
nn_lv2,0.8549844304977304
nn_lv3,0.8275673945812483
nn_lv4,0.7695937921111777
xgboost,0.880155324093257
nn_full,0.8627046140509047
nn_lv1,0.8674773015100831
nn_lv2,0.8551481692139445
nn_lv3,0.8267866813397168
nn_lv4,0.7652571060543245
xgboost,0.8788130599743321
nn_full,0.8612163535536456
nn_lv1,0.8664208547167431
nn_lv2,0.8542244688113965
nn_lv3,0.8264319100478225
nn_lv4,0.7650683844917918
xgboost,0.877205219065309
nn_full,0.8613603203207325
nn_lv1,0.8678451379166926
nn_lv2,0.8530549852266598
nn_lv3,0.8265131203528375
nn_lv4,0.7659553380017468
xgboost,0.8822932324264359
nn_full,0.8619525107640582
nn_lv1,0.8644289727983977
nn_lv2,0.8577243314979989
nn_lv3,0.8237512854438838
nn_lv4,0.7706992544066288
xgboost,0.8856017187082378
nn_full,0.8695153831716165
nn_lv1,0.8673760917511911
nn_lv2,0.8543795155997613
nn_lv3,0.8343199919020556
nn_lv4,0.7824356981622066
xgboost,0.8906990020853542
nn_full,0.8692740925225122
nn_lv1,0.8696892741095242
nn_lv2,0.8660455469815007
nn_lv3,0.8405428995611154
nn_lv4,0.7815781393760477
xgboost,0.8995124930435721
nn_full,0.8788922887436987
nn_lv1,0.8840480784463007
nn_lv2,0.8728199294848971
nn_lv3,0.8517999057438301
nn_lv4,0.8018403479731819
xgboost,0.8739103613287063
nn_full,0.8566820369224546
nn_lv1,0.8489805652713337
nn_lv2,0.8459025667307633
nn_lv3,0.8105848650179082
nn_lv4,0.7604793027092587
xgboost,0.8999656429974401
nn_full,0.8844059636311095
nn_lv1,0.8801561143241392
nn_lv2,0.874039558695524
nn_lv3,0.8531042467111084
nn_lv4,0.8061860259930863
xgboost,0.8654812493030597
nn_full,0.8466167101585911
nn_lv1,0.840365855625363
nn_lv2,0.8328771966837253
nn_lv3,0.8050230286336274
nn_lv4,0.7504010119204879
xgboost,0.8636701993400214
nn_full,0.8494264890081348
nn_lv1,0.8417498215451343
nn_lv2,0.8376870651943479
nn_lv3,0.8025104214843606
nn_lv4,0.7367112231776904
xgboost,0.879515241329366
nn_full,0.8633977368232791
nn_lv1,0.854296691224309
nn_lv2,0.8559382387171107
nn_lv3,0.826014182690875
nn_lv4,0.7771916527084561
xgboost,0.8893693518846385
nn_full,0.8721788070203572
nn_lv1,0.8744779316862867
nn_lv2,0.8571887478422717
nn_lv3,0.8373873407775665
nn_lv4,0.7754839696951091
xgboost,0.8893374140145325
nn_full,0.8700114603114156
nn_lv1,0.8724875577219545
nn_lv2,0.853791092798395
nn_lv3,0.834537195302919
nn_lv4,0.7735301679503895
xgboost,0.8870609111497701
nn_full,0.8674269598846306
nn_lv1,0.8747088828185507
nn_lv2,0.8617331724918316
nn_lv3,0.8400819702805853
nn_lv4,0.7821920584762021
xgboost,0.8985290380062634
nn_full,0.8788640771717058
nn_lv1,0.8744181805264202
nn_lv2,0.8713611652755839
nn_lv3,0.8474993164895437
nn_lv4,0.7975901846900847
xgboost,0.8903774203686089
nn_full,0.8721824614764871
nn_lv1,0.870273192628602
nn_lv2,0.8595009796824681
nn_lv3,0.8368195267492552
nn_lv4,0.7889057472711629
xgboost,0.8932374306654269
nn_full,0.8791566249977568
nn_lv1,0.8792241395539495
nn_lv2,0.8647339376552136
nn_lv3,0.8515227141518797
nn_lv4,0.7829817086691583
xgboost,0.8969169342495382
nn_full,0.8766156285748944
nn_lv1,0.8704089917893856
nn_lv2,0.8588758227419651
nn_lv3,0.8407453964862259
nn_lv4,0.7835036292984556
xgboost,0.8874180763173071
nn_full,0.8588393117051205
nn_lv1,0.8591506189346604
nn_lv2,0.8460469291823981
nn_lv3,0.8297675865708665
nn_lv4,0.7706052477896703
xgboost,0.8849172597776083
